Date,High,Low,Open,Close
07/05/2016 00:00:00,2095.05,2080.86,2095.05,2088.55
07/06/2016 00:00:00,2100.72,2074.02,2084.43,2099.73
07/07/2016 00:00:00,2109.08,2089.39,2100.42,2097.9
07/08/2016 00:00:00,2131.71,2106.97,2106.97,2129.9
07/11/2016 00:00:00,2143.16,2131.72,2131.72,2137.16
07/12/2016 00:00:00,2155.4,2139.5,2139.5,2152.14
07/13/2016 00:00:00,2156.45,2146.21,2153.81,2152.43
07/14/2016 00:00:00,2168.99,2157.88,2157.88,2163.75
07/15/2016 00:00:00,2169.05,2155.79,2165.13,2161.74
07/18/2016 00:00:00,2168.35,2159.63,2162.04,2166.89
07/19/2016 00:00:00,2164.63,2159.01,2163.79,2163.78
07/20/2016 00:00:00,2175.63,2164.89,2166.1,2173.02
07/21/2016 00:00:00,2174.56,2159.75,2172.91,2165.17
07/22/2016 00:00:00,2175.11,2163.24,2166.47,2175.03
07/25/2016 00:00:00,2173.71,2161.95,2173.71,2168.48
07/26/2016 00:00:00,2173.54,2160.18,2168.97,2169.18
07/27/2016 00:00:00,2174.98,2159.07,2169.81,2166.58
07/28/2016 00:00:00,2172.85,2159.74,2166.05,2170.06
07/29/2016 00:00:00,2177.09,2163.49,2168.83,2173.6
08/01/2016 00:00:00,2178.29,2166.21,2173.15,2170.84
08/02/2016 00:00:00,2170.2,2147.58,2169.94,2157.03
08/03/2016 00:00:00,2163.79,2152.56,2156.81,2163.79
08/04/2016 00:00:00,2168.19,2159.07,2163.51,2164.25
08/05/2016 00:00:00,2182.87,2168.79,2168.79,2182.87
08/08/2016 00:00:00,2185.44,2177.85,2183.76,2180.89
08/09/2016 00:00:00,2187.66,2178.61,2182.24,2181.74
08/10/2016 00:00:00,2183.41,2172,2182.81,2175.49
08/11/2016 00:00:00,2188.45,2177.97,2177.97,2185.79
08/12/2016 00:00:00,2186.28,2179.42,2183.74,2184.05
08/15/2016 00:00:00,2193.81,2186.08,2186.08,2190.15
08/16/2016 00:00:00,2186.24,2178.14,2186.24,2178.15
08/17/2016 00:00:00,2183.08,2168.5,2177.84,2182.22
08/18/2016 00:00:00,2187.03,2180.46,2181.9,2187.02
08/19/2016 00:00:00,2185,2175.13,2184.24,2183.87
08/22/2016 00:00:00,2185.15,2175.96,2181.58,2182.64
08/23/2016 00:00:00,2193.42,2186.8,2187.81,2186.9
08/24/2016 00:00:00,2186.66,2171.25,2185.09,2175.44
08/25/2016 00:00:00,2179,2169.74,2173.29,2172.47
08/26/2016 00:00:00,2187.94,2160.39,2175.1,2169.04
08/29/2016 00:00:00,2183.48,2170.19,2170.19,2180.38
08/30/2016 00:00:00,2182.27,2170.41,2179.45,2176.12
08/31/2016 00:00:00,2173.79,2161.35,2173.56,2170.95
09/01/2016 00:00:00,2173.56,2157.09,2171.33,2170.86
09/02/2016 00:00:00,2184.87,2173.59,2177.49,2179.98
09/06/2016 00:00:00,2186.57,2175.1,2181.61,2186.48
09/07/2016 00:00:00,2187.87,2179.07,2185.17,2186.16
09/08/2016 00:00:00,2184.94,2177.49,2182.76,2181.3
09/09/2016 00:00:00,2169.08,2127.81,2169.08,2127.81
09/12/2016 00:00:00,2163.3,2119.12,2120.86,2159.04
09/13/2016 00:00:00,2150.47,2120.27,2150.47,2127.02
09/14/2016 00:00:00,2141.33,2119.9,2127.86,2125.77
09/15/2016 00:00:00,2151.31,2122.36,2125.36,2147.26
09/16/2016 00:00:00,2146.48,2131.2,2146.48,2139.16
09/19/2016 00:00:00,2153.61,2135.91,2143.99,2139.12
09/20/2016 00:00:00,2150.8,2139.17,2145.94,2139.76
09/21/2016 00:00:00,2165.11,2139.57,2144.58,2163.12
09/22/2016 00:00:00,2179.99,2170.94,2170.94,2177.18
09/23/2016 00:00:00,2173.75,2163.97,2173.29,2164.69
09/26/2016 00:00:00,2158.54,2145.04,2158.54,2146.1
09/27/2016 00:00:00,2161.13,2141.55,2146.04,2159.93
09/28/2016 00:00:00,2172.4,2151.79,2161.85,2171.37
09/29/2016 00:00:00,2172.67,2145.2,2168.9,2151.13
09/30/2016 00:00:00,2175.3,2156.51,2156.51,2168.27
10/03/2016 00:00:00,2164.41,2154.77,2164.33,2161.2
10/04/2016 00:00:00,2165.46,2144.01,2163.37,2150.49
10/05/2016 00:00:00,2163.95,2155.15,2155.15,2159.73
10/06/2016 00:00:00,2162.93,2150.28,2158.22,2160.77
10/07/2016 00:00:00,2165.86,2144.85,2164.19,2153.74
10/10/2016 00:00:00,2169.6,2160.39,2160.39,2163.66
10/11/2016 00:00:00,2161.56,2128.84,2161.35,2136.73
10/12/2016 00:00:00,2145.36,2132.77,2137.67,2139.18
10/13/2016 00:00:00,2138.19,2114.74,2130.26,2132.55
10/14/2016 00:00:00,2149.19,2132.98,2139.68,2132.98
10/17/2016 00:00:00,2135.61,2124.43,2132.95,2126.5
10/18/2016 00:00:00,2144.38,2135.49,2138.31,2139.6
10/19/2016 00:00:00,2148.44,2138.15,2140.81,2144.29
10/20/2016 00:00:00,2147.18,2133.44,2142.51,2141.34
10/21/2016 00:00:00,2142.63,2130.09,2139.43,2141.16
10/24/2016 00:00:00,2154.79,2146.91,2148.5,2151.33
10/25/2016 00:00:00,2151.44,2141.93,2149.72,2143.16
10/26/2016 00:00:00,2145.73,2131.59,2136.97,2139.43
10/27/2016 00:00:00,2147.13,2132.52,2144.06,2133.04
10/28/2016 00:00:00,2140.72,2119.36,2132.23,2126.41
10/31/2016 00:00:00,2133.25,2125.53,2129.78,2126.15
11/01/2016 00:00:00,2131.45,2097.85,2128.68,2111.72
11/02/2016 00:00:00,2111.76,2094,2109.43,2097.94
11/03/2016 00:00:00,2102.56,2085.23,2098.8,2088.66
11/04/2016 00:00:00,2099.07,2083.79,2083.79,2085.18
11/07/2016 00:00:00,2132,2100.59,2100.59,2131.52
11/08/2016 00:00:00,2146.87,2123.56,2129.92,2139.56
11/09/2016 00:00:00,2170.1,2125.35,2131.56,2163.26
11/10/2016 00:00:00,2182.3,2151.17,2167.49,2167.48
11/11/2016 00:00:00,2165.92,2152.49,2162.71,2164.45
11/14/2016 00:00:00,2171.36,2156.08,2165.64,2164.2
11/15/2016 00:00:00,2180.84,2166.38,2168.29,2180.39
11/16/2016 00:00:00,2179.22,2172.2,2177.53,2176.94
11/17/2016 00:00:00,2188.06,2176.65,2178.61,2187.12
11/18/2016 00:00:00,2189.89,2180.38,2186.85,2181.9
11/21/2016 00:00:00,2198.7,2186.43,2186.43,2198.18
11/22/2016 00:00:00,2204.8,2194.51,2201.56,2202.94
11/23/2016 00:00:00,2204.72,2194.51,2198.55,2204.72
11/25/2016 00:00:00,2213.35,2206.27,2206.27,2213.35
11/28/2016 00:00:00,2211.14,2200.36,2210.21,2201.72
11/29/2016 00:00:00,2210.46,2198.15,2200.76,2204.66
11/30/2016 00:00:00,2214.1,2198.81,2204.97,2198.81
12/01/2016 00:00:00,2202.6,2187.44,2200.17,2191.08
12/02/2016 00:00:00,2197.95,2188.37,2191.12,2191.95
12/05/2016 00:00:00,2209.42,2199.97,2200.65,2204.71
12/06/2016 00:00:00,2212.78,2202.21,2207.26,2212.23
12/07/2016 00:00:00,2241.63,2208.93,2210.72,2241.35
12/08/2016 00:00:00,2251.69,2237.57,2241.13,2246.19
12/09/2016 00:00:00,2259.8,2249.23,2249.73,2259.53
12/12/2016 00:00:00,2264.03,2252.37,2258.83,2256.96
12/13/2016 00:00:00,2277.53,2263.32,2263.32,2271.72
12/14/2016 00:00:00,2276.2,2248.44,2268.35,2253.28
12/15/2016 00:00:00,2272.12,2253.77,2253.77,2262.03
12/16/2016 00:00:00,2268.05,2254.24,2266.81,2258.07
12/19/2016 00:00:00,2267.47,2258.21,2259.24,2262.53
12/20/2016 00:00:00,2272.56,2266.14,2266.5,2270.76
12/21/2016 00:00:00,2271.23,2265.15,2270.54,2265.18
12/22/2016 00:00:00,2263.18,2256.08,2262.93,2260.96
12/23/2016 00:00:00,2263.79,2258.84,2260.25,2263.79
12/27/2016 00:00:00,2273.82,2266.15,2266.23,2268.88
12/28/2016 00:00:00,2271.31,2249.11,2270.23,2249.92
12/29/2016 00:00:00,2254.51,2244.56,2249.5,2249.26
12/30/2016 00:00:00,2253.58,2233.62,2251.61,2238.83
01/03/2017 00:00:00,2263.88,2245.13,2251.57,2257.83
01/04/2017 00:00:00,2272.82,2261.6,2261.6,2270.75
01/05/2017 00:00:00,2271.5,2260.45,2268.18,2269
01/06/2017 00:00:00,2282.1,2264.06,2271.14,2276.98
01/09/2017 00:00:00,2275.49,2268.9,2273.59,2268.9
01/10/2017 00:00:00,2279.27,2265.27,2269.72,2268.9
01/11/2017 00:00:00,2275.32,2260.83,2268.6,2275.32
01/12/2017 00:00:00,2271.78,2254.25,2271.14,2270.44
01/13/2017 00:00:00,2278.68,2271.51,2272.74,2274.64
01/17/2017 00:00:00,2272.08,2262.81,2269.14,2267.89
01/18/2017 00:00:00,2272.01,2263.35,2269.14,2271.89
01/19/2017 00:00:00,2274.33,2258.41,2271.9,2263.69
01/20/2017 00:00:00,2276.96,2265.01,2269.96,2271.31
01/23/2017 00:00:00,2271.78,2257.02,2267.78,2265.2
01/24/2017 00:00:00,2284.63,2266.68,2267.88,2280.07
01/25/2017 00:00:00,2299.55,2288.88,2288.88,2298.37
01/26/2017 00:00:00,2300.99,2294.08,2298.63,2296.68
01/27/2017 00:00:00,2299.02,2291.62,2299.02,2294.69
01/30/2017 00:00:00,2286.01,2268.04,2286.01,2280.9
01/31/2017 00:00:00,2279.09,2267.21,2274.02,2278.87
02/01/2017 00:00:00,2289.14,2272.44,2285.59,2279.55
02/02/2017 00:00:00,2283.97,2271.65,2276.69,2280.85
02/03/2017 00:00:00,2298.31,2287.88,2288.54,2297.42
02/06/2017 00:00:00,2296.18,2288.57,2294.28,2292.56
02/07/2017 00:00:00,2299.4,2290.16,2295.87,2293.08
02/08/2017 00:00:00,2295.91,2285.38,2289.55,2294.67
02/09/2017 00:00:00,2311.08,2296.61,2296.7,2307.87
02/10/2017 00:00:00,2319.23,2311.1,2312.27,2316.1
02/13/2017 00:00:00,2331.58,2321.42,2321.72,2328.25
02/14/2017 00:00:00,2337.58,2322.17,2326.12,2337.58
02/15/2017 00:00:00,2351.3,2334.81,2335.58,2349.25
02/16/2017 00:00:00,2351.31,2338.87,2349.64,2347.22
02/17/2017 00:00:00,2351.16,2339.58,2343.01,2351.16
02/21/2017 00:00:00,2366.71,2354.91,2354.91,2365.38
02/22/2017 00:00:00,2365.13,2358.34,2361.11,2362.82
02/23/2017 00:00:00,2368.26,2355.09,2367.5,2363.81
02/24/2017 00:00:00,2367.34,2352.87,2355.73,2367.34
02/27/2017 00:00:00,2371.54,2361.87,2365.23,2369.75
02/28/2017 00:00:00,2367.79,2358.96,2366.08,2363.64
03/01/2017 00:00:00,2400.98,2380.13,2380.13,2395.96
03/02/2017 00:00:00,2394.75,2380.17,2394.75,2381.92
03/03/2017 00:00:00,2383.89,2375.39,2380.92,2383.12
03/06/2017 00:00:00,2378.8,2367.98,2375.23,2375.31
03/07/2017 00:00:00,2375.12,2365.51,2370.74,2368.39
03/08/2017 00:00:00,2373.09,2361.01,2369.81,2362.98
03/09/2017 00:00:00,2369.08,2354.54,2363.49,2364.87
03/10/2017 00:00:00,2376.86,2363.04,2372.52,2372.6
03/13/2017 00:00:00,2374.42,2368.52,2371.56,2373.47
03/14/2017 00:00:00,2368.55,2358.18,2368.55,2365.45
03/15/2017 00:00:00,2390.01,2368.94,2370.34,2385.26
03/16/2017 00:00:00,2388.1,2377.18,2387.71,2381.38
03/17/2017 00:00:00,2385.71,2377.64,2383.71,2378.25
03/20/2017 00:00:00,2379.55,2369.66,2378.24,2373.47
03/21/2017 00:00:00,2381.93,2341.9,2379.32,2344.02
03/22/2017 00:00:00,2351.81,2336.45,2343,2348.45
03/23/2017 00:00:00,2358.92,2342.13,2345.97,2345.96
03/24/2017 00:00:00,2356.22,2335.74,2350.42,2343.98
03/27/2017 00:00:00,2344.9,2322.25,2329.11,2341.59
03/28/2017 00:00:00,2363.78,2337.63,2339.79,2358.57
03/29/2017 00:00:00,2363.36,2352.94,2356.54,2361.13
03/30/2017 00:00:00,2370.42,2358.58,2361.31,2368.06
03/31/2017 00:00:00,2370.35,2362.6,2364.82,2362.72
04/03/2017 00:00:00,2365.87,2344.73,2362.34,2358.84
04/04/2017 00:00:00,2360.53,2350.72,2354.76,2360.16
04/05/2017 00:00:00,2378.36,2350.52,2366.59,2352.95
04/06/2017 00:00:00,2364.16,2348.9,2353.79,2357.49
04/07/2017 00:00:00,2363.76,2350.74,2356.59,2355.54
04/10/2017 00:00:00,2366.37,2351.5,2357.16,2357.16
04/11/2017 00:00:00,2355.22,2337.25,2353.92,2353.78
04/12/2017 00:00:00,2352.72,2341.18,2352.15,2344.93
04/13/2017 00:00:00,2348.26,2328.95,2341.98,2328.95
04/17/2017 00:00:00,2349.14,2332.51,2332.62,2349.01
04/18/2017 00:00:00,2348.35,2334.54,2342.53,2342.19
04/19/2017 00:00:00,2352.63,2335.05,2346.79,2338.17
04/20/2017 00:00:00,2361.37,2340.91,2342.69,2355.84
04/21/2017 00:00:00,2356.18,2344.51,2354.74,2348.69
04/24/2017 00:00:00,2376.98,2369.19,2370.33,2374.15
04/25/2017 00:00:00,2392.48,2381.15,2381.51,2388.61
04/26/2017 00:00:00,2398.16,2386.76,2388.98,2387.45
04/27/2017 00:00:00,2392.1,2382.68,2389.7,2388.77
04/28/2017 00:00:00,2393.68,2382.36,2393.68,2384.2
05/01/2017 00:00:00,2394.49,2384.83,2388.5,2388.33
05/02/2017 00:00:00,2392.93,2385.82,2391.05,2391.17
05/03/2017 00:00:00,2389.82,2379.75,2386.5,2388.13
05/04/2017 00:00:00,2391.43,2380.35,2389.79,2389.52
05/05/2017 00:00:00,2399.29,2389.38,2392.37,2399.29
05/08/2017 00:00:00,2401.36,2393.92,2399.94,2399.38
05/09/2017 00:00:00,2403.87,2392.44,2401.58,2396.92
05/10/2017 00:00:00,2399.74,2392.79,2396.79,2399.63
05/11/2017 00:00:00,2395.72,2381.74,2394.84,2394.44
05/12/2017 00:00:00,2392.44,2387.19,2392.44,2390.9
05/15/2017 00:00:00,2404.05,2393.94,2393.98,2402.32
05/16/2017 00:00:00,2405.77,2396.05,2404.55,2400.67
05/17/2017 00:00:00,2384.87,2356.21,2382.95,2357.03
05/18/2017 00:00:00,2375.74,2352.72,2354.69,2365.72
05/19/2017 00:00:00,2389.06,2370.43,2371.37,2381.73
05/22/2017 00:00:00,2395.46,2386.92,2387.21,2394.02
05/23/2017 00:00:00,2400.85,2393.88,2397.04,2398.42
05/24/2017 00:00:00,2405.58,2397.99,2401.41,2404.39
05/25/2017 00:00:00,2418.71,2408.01,2409.54,2415.07
05/26/2017 00:00:00,2416.68,2412.2,2414.5,2415.82
05/30/2017 00:00:00,2415.26,2409.43,2411.67,2412.91
05/31/2017 00:00:00,2415.99,2403.59,2415.63,2411.8
06/01/2017 00:00:00,2430.06,2413.54,2415.65,2430.06
06/02/2017 00:00:00,2440.23,2427.71,2431.28,2439.07
06/05/2017 00:00:00,2439.55,2434.32,2437.83,2436.1
06/06/2017 00:00:00,2436.21,2428.12,2431.92,2429.33
06/07/2017 00:00:00,2435.28,2424.75,2432.03,2433.14
06/08/2017 00:00:00,2439.27,2427.94,2434.27,2433.79
06/09/2017 00:00:00,2446.2,2415.7,2436.39,2431.77
06/12/2017 00:00:00,2430.38,2419.97,2425.88,2429.39
06/13/2017 00:00:00,2441.49,2431.28,2434.15,2440.35
06/14/2017 00:00:00,2443.75,2428.34,2443.75,2437.92
06/15/2017 00:00:00,2433.95,2418.53,2424.14,2432.46
06/16/2017 00:00:00,2433.15,2422.88,2431.24,2433.15
06/19/2017 00:00:00,2453.82,2441.79,2442.55,2453.46
06/20/2017 00:00:00,2450.66,2436.6,2450.66,2437.03
06/21/2017 00:00:00,2442.23,2430.74,2439.31,2435.61
06/22/2017 00:00:00,2441.62,2433.27,2437.4,2434.5
06/23/2017 00:00:00,2441.4,2431.11,2434.65,2438.3
06/26/2017 00:00:00,2450.42,2437.03,2443.32,2439.07
06/27/2017 00:00:00,2440.15,2419.38,2436.34,2419.38
06/28/2017 00:00:00,2442.97,2428.02,2428.7,2440.69
06/29/2017 00:00:00,2442.73,2405.7,2442.38,2419.7
06/30/2017 00:00:00,2432.71,2421.65,2429.2,2423.41
07/03/2017 00:00:00,2439.17,2428.69,2431.39,2429.01
07/05/2017 00:00:00,2434.9,2422.05,2430.78,2432.54
07/06/2017 00:00:00,2424.28,2407.7,2423.44,2409.75
07/07/2017 00:00:00,2426.92,2413.52,2413.52,2425.18
07/10/2017 00:00:00,2432,2422.27,2424.51,2427.43
07/11/2017 00:00:00,2429.3,2412.79,2427.35,2425.53
07/12/2017 00:00:00,2445.76,2435.75,2435.75,2443.25
07/13/2017 00:00:00,2449.32,2441.69,2444.99,2447.83
07/14/2017 00:00:00,2463.54,2446.69,2449.16,2459.27
07/17/2017 00:00:00,2462.82,2457.16,2459.5,2459.14
07/18/2017 00:00:00,2460.92,2450.34,2455.88,2460.61
07/19/2017 00:00:00,2473.83,2463.85,2463.85,2473.83
07/20/2017 00:00:00,2477.62,2468.43,2475.56,2473.45
07/21/2017 00:00:00,2472.54,2465.06,2467.4,2472.54
07/24/2017 00:00:00,2473.1,2466.32,2472.04,2469.91
07/25/2017 00:00:00,2481.24,2474.91,2477.88,2477.13
07/26/2017 00:00:00,2481.69,2474.94,2479.97,2477.83
07/27/2017 00:00:00,2484.04,2459.93,2482.76,2475.42
07/28/2017 00:00:00,2473.53,2464.66,2469.12,2472.1
07/31/2017 00:00:00,2477.96,2468.53,2475.94,2470.3
08/01/2017 00:00:00,2478.51,2471.14,2477.1,2476.35
08/02/2017 00:00:00,2480.38,2466.48,2480.38,2477.57
08/03/2017 00:00:00,2476.03,2468.85,2476.03,2472.16
08/04/2017 00:00:00,2480,2472.08,2476.88,2476.83
08/07/2017 00:00:00,2480.95,2475.88,2477.14,2480.91
08/08/2017 00:00:00,2490.87,2470.32,2478.35,2474.92
08/09/2017 00:00:00,2474.41,2462.08,2465.35,2474.02
08/10/2017 00:00:00,2465.38,2437.75,2465.38,2438.21
08/11/2017 00:00:00,2448.09,2437.85,2441.04,2441.32
08/14/2017 00:00:00,2468.22,2454.96,2454.96,2465.84
08/15/2017 00:00:00,2468.9,2461.61,2468.66,2464.61
08/16/2017 00:00:00,2474.93,2463.86,2468.63,2468.11
08/17/2017 00:00:00,2465.02,2430.01,2462.95,2430.01
08/18/2017 00:00:00,2440.27,2420.69,2427.64,2425.55
08/21/2017 00:00:00,2430.58,2417.35,2425.5,2428.37
08/22/2017 00:00:00,2454.77,2433.67,2433.75,2452.51
08/23/2017 00:00:00,2448.91,2441.42,2444.88,2444.04
08/24/2017 00:00:00,2450.39,2436.19,2447.91,2438.97
08/25/2017 00:00:00,2453.96,2442.22,2444.72,2443.05
08/28/2017 00:00:00,2449.12,2439.03,2447.35,2444.24
08/29/2017 00:00:00,2449.19,2428.2,2431.94,2446.3
08/30/2017 00:00:00,2460.31,2443.77,2446.06,2457.59
08/31/2017 00:00:00,2475.01,2462.65,2462.65,2471.65
09/01/2017 00:00:00,2480.38,2473.85,2474.42,2476.55
09/05/2017 00:00:00,2471.97,2446.55,2470.35,2457.85
09/06/2017 00:00:00,2469.64,2459.2,2463.83,2465.54
09/07/2017 00:00:00,2468.62,2460.29,2468.06,2465.1
09/08/2017 00:00:00,2467.11,2459.4,2462.25,2461.43
09/11/2017 00:00:00,2488.95,2474.52,2474.52,2488.11
09/12/2017 00:00:00,2496.77,2490.37,2491.94,2496.48
09/13/2017 00:00:00,2498.37,2492.14,2493.89,2498.37
09/14/2017 00:00:00,2498.43,2491.35,2494.56,2495.62
09/15/2017 00:00:00,2500.23,2493.16,2495.67,2500.23
09/18/2017 00:00:00,2508.32,2499.92,2502.51,2503.87
09/19/2017 00:00:00,2507.84,2503.19,2506.29,2506.65
09/20/2017 00:00:00,2508.85,2496.67,2506.84,2508.24
09/21/2017 00:00:00,2507.16,2499,2507.16,2500.6
09/22/2017 00:00:00,2503.47,2496.54,2497.26,2502.22
09/25/2017 00:00:00,2502.54,2488.03,2499.39,2496.66
09/26/2017 00:00:00,2503.51,2495.12,2501.04,2496.84
09/27/2017 00:00:00,2511.75,2495.91,2503.3,2507.04
09/28/2017 00:00:00,2510.81,2502.93,2503.41,2510.06
09/29/2017 00:00:00,2519.44,2507.99,2509.96,2519.36
10/02/2017 00:00:00,2529.23,2520.4,2521.2,2529.12
10/03/2017 00:00:00,2535.13,2528.85,2530.34,2534.58
10/04/2017 00:00:00,2540.53,2531.8,2533.48,2537.74
10/05/2017 00:00:00,2552.51,2540.02,2540.86,2552.07
10/06/2017 00:00:00,2549.41,2543.79,2547.44,2549.33
10/09/2017 00:00:00,2551.82,2541.6,2551.39,2544.73
10/10/2017 00:00:00,2555.23,2544.86,2549.99,2550.64
10/11/2017 00:00:00,2555.24,2547.95,2550.62,2555.24
10/12/2017 00:00:00,2555.33,2548.31,2552.88,2550.93
10/13/2017 00:00:00,2557.65,2552.09,2555.66,2553.17
10/16/2017 00:00:00,2559.47,2552.64,2555.57,2557.64
10/17/2017 00:00:00,2559.71,2554.69,2557.17,2559.36
10/18/2017 00:00:00,2564.11,2559.67,2562.87,2561.26
10/19/2017 00:00:00,2562.36,2547.92,2553.39,2562.1
10/20/2017 00:00:00,2575.44,2567.56,2567.56,2575.21
10/23/2017 00:00:00,2578.29,2564.33,2578.08,2564.98
10/24/2017 00:00:00,2572.18,2565.58,2568.66,2569.13
10/25/2017 00:00:00,2567.4,2544,2566.52,2557.15
10/26/2017 00:00:00,2567.07,2559.8,2560.08,2560.4
10/27/2017 00:00:00,2582.98,2565.94,2570.26,2581.07
10/30/2017 00:00:00,2580.03,2568.25,2577.75,2572.83
10/31/2017 00:00:00,2578.29,2572.15,2575.99,2575.26
11/01/2017 00:00:00,2588.4,2574.92,2583.21,2579.36
11/02/2017 00:00:00,2581.11,2566.17,2579.46,2579.85
11/03/2017 00:00:00,2588.42,2576.77,2581.93,2587.84
11/06/2017 00:00:00,2593.38,2585.66,2587.47,2591.13
11/07/2017 00:00:00,2597.02,2584.35,2592.11,2590.64
11/08/2017 00:00:00,2595.47,2585.02,2588.71,2594.38
11/09/2017 00:00:00,2586.5,2566.33,2584,2584.62
11/10/2017 00:00:00,2583.81,2575.57,2580.18,2582.3
11/13/2017 00:00:00,2587.66,2574.48,2576.53,2584.84
11/14/2017 00:00:00,2579.66,2566.56,2577.75,2578.87
11/15/2017 00:00:00,2572.84,2557.45,2569.45,2564.62
11/16/2017 00:00:00,2590.09,2572.95,2572.95,2585.64
11/17/2017 00:00:00,2583.96,2577.62,2582.94,2578.85
11/20/2017 00:00:00,2584.64,2578.24,2579.49,2582.14
11/21/2017 00:00:00,2601.19,2589.17,2589.17,2599.03
11/22/2017 00:00:00,2600.94,2595.23,2600.31,2597.08
11/24/2017 00:00:00,2604.21,2600.42,2600.42,2602.42
11/27/2017 00:00:00,2606.41,2598.87,2602.66,2601.42
11/28/2017 00:00:00,2627.69,2605.44,2605.94,2627.04
11/29/2017 00:00:00,2634.89,2620.32,2627.82,2626.07
11/30/2017 00:00:00,2657.74,2633.93,2633.93,2647.58
12/01/2017 00:00:00,2650.62,2605.52,2645.1,2642.22
12/04/2017 00:00:00,2665.19,2639.03,2657.19,2639.44
12/05/2017 00:00:00,2648.72,2627.73,2639.78,2629.57
12/06/2017 00:00:00,2634.41,2624.75,2626.24,2629.27
12/07/2017 00:00:00,2640.99,2626.53,2628.38,2636.98
12/08/2017 00:00:00,2651.65,2644.1,2646.21,2651.5
12/11/2017 00:00:00,2660.33,2651.47,2652.19,2659.99
12/12/2017 00:00:00,2669.72,2659.78,2661.73,2664.11
12/13/2017 00:00:00,2671.88,2662.85,2667.59,2662.85
12/14/2017 00:00:00,2668.09,2652.01,2665.87,2652.01
12/15/2017 00:00:00,2679.63,2659.14,2660.63,2675.81
12/18/2017 00:00:00,2694.97,2685.92,2685.92,2690.16
12/19/2017 00:00:00,2694.44,2680.74,2692.71,2681.47
12/20/2017 00:00:00,2691.01,2676.11,2688.18,2679.25
12/21/2017 00:00:00,2692.64,2682.4,2683.02,2684.57
12/22/2017 00:00:00,2685.35,2678.13,2684.22,2683.34
12/26/2017 00:00:00,2682.74,2677.96,2679.09,2680.5
12/27/2017 00:00:00,2685.64,2678.91,2682.1,2682.62
12/28/2017 00:00:00,2687.66,2682.69,2686.1,2687.54
12/29/2017 00:00:00,2692.12,2673.61,2689.15,2673.61
01/02/2018 00:00:00,2695.89,2682.36,2683.73,2695.81
01/03/2018 00:00:00,2714.37,2697.77,2697.85,2713.06
01/04/2018 00:00:00,2729.29,2719.07,2719.31,2723.99
01/05/2018 00:00:00,2743.45,2727.92,2731.33,2743.15
01/08/2018 00:00:00,2748.51,2737.6,2742.67,2747.71
01/09/2018 00:00:00,2759.14,2747.86,2751.15,2751.29
01/10/2018 00:00:00,2750.8,2736.06,2745.55,2748.23
01/11/2018 00:00:00,2767.56,2752.78,2752.97,2767.56
01/12/2018 00:00:00,2787.85,2769.64,2770.18,2786.24
01/16/2018 00:00:00,2807.54,2768.64,2798.96,2776.42
01/17/2018 00:00:00,2807.04,2778.38,2784.99,2802.56
01/18/2018 00:00:00,2805.83,2792.56,2802.4,2798.03
01/19/2018 00:00:00,2810.33,2798.08,2802.6,2810.3
01/22/2018 00:00:00,2833.03,2808.12,2809.16,2832.97
01/23/2018 00:00:00,2842.24,2830.59,2835.05,2839.13
01/24/2018 00:00:00,2852.97,2824.81,2845.42,2837.54
01/25/2018 00:00:00,2848.56,2830.94,2846.24,2839.25
01/26/2018 00:00:00,2872.87,2846.18,2847.48,2872.87
01/29/2018 00:00:00,2870.62,2851.48,2867.23,2853.53
01/30/2018 00:00:00,2837.75,2818.27,2832.74,2822.43
01/31/2018 00:00:00,2839.26,2813.04,2832.41,2823.81
02/01/2018 00:00:00,2835.96,2812.7,2816.45,2821.98
02/02/2018 00:00:00,2808.92,2759.97,2808.92,2762.13
02/05/2018 00:00:00,2763.39,2638.17,2741.06,2648.94
02/06/2018 00:00:00,2701.04,2593.07,2614.78,2695.14
02/07/2018 00:00:00,2727.67,2681.33,2690.95,2681.66
02/08/2018 00:00:00,2685.27,2580.56,2685.01,2581
02/09/2018 00:00:00,2638.67,2532.69,2601.78,2619.55
02/12/2018 00:00:00,2672.61,2622.45,2636.75,2656
02/13/2018 00:00:00,2668.84,2637.08,2646.27,2662.94
02/14/2018 00:00:00,2702.1,2648.87,2651.21,2698.63
02/15/2018 00:00:00,2731.51,2689.82,2713.46,2731.2
02/16/2018 00:00:00,2754.42,2725.11,2727.14,2732.22
02/20/2018 00:00:00,2737.6,2706.76,2726.01,2716.26
02/21/2018 00:00:00,2747.75,2701.29,2720.53,2701.33
02/22/2018 00:00:00,2731.26,2697.77,2710.42,2703.96
02/23/2018 00:00:00,2747.76,2713.74,2715.8,2747.3
02/26/2018 00:00:00,2780.64,2753.78,2757.37,2779.6
02/27/2018 00:00:00,2789.15,2744.22,2780.45,2744.28
02/28/2018 00:00:00,2761.52,2713.54,2753.78,2713.83
03/01/2018 00:00:00,2730.89,2659.65,2715.22,2677.67
03/02/2018 00:00:00,2696.25,2647.32,2658.89,2691.25
03/05/2018 00:00:00,2728.09,2675.75,2681.06,2720.94
03/06/2018 00:00:00,2732.08,2711.26,2730.18,2728.12
03/07/2018 00:00:00,2730.6,2701.74,2710.18,2726.8
03/08/2018 00:00:00,2740.45,2722.65,2732.75,2738.97
03/09/2018 00:00:00,2786.57,2751.54,2752.91,2786.57
